3558,363,59,23
3560,741,787,23
3561,577,478,23
3562,577,794,23
3563,649,568,23
3597,929,354,23
3598,1111,743,23
3599,511,113,23
3600,946,156,23
3605,744,172,23
3743,1026,454,23
3745,738,521,23
3746,823,353,23
3747,941,566,23
3752,921,431,23
3753,1418,358,23
3755,809,425,23
3758,794,146,23
3801,1051,622,23
3802,752,387,23
3804,164,49,23
3805,478,136,23
3806,1499,995,23
4189,724,229,23
4190,692,301,23
4193,997,209,23
4195,1121,243,23
4196,978,237,23
4198,1477,410,23
4772,1011,782,23
4774,1919,956,23
4775,1032,596,23
4776,982,520,23
4777,1455,802,23
4778,1212,621,23
4779,625,148,23
4796,1041,435,23
4797,1534,904,23
4798,328,165,23
4799,1602,872,23
4800,1213,406,23
4801,1381,758,23
4802,1477,954,23
4804,565,135,23
4805,1932,540,23
4926,1014,1412,23
4941,790,743,23
4943,513,477,23
4945,534,717,23
4949,788,788,23
4986,810,1019,23
4990,33,62,23
4998,555,341,23
5001,794,543,23
5003,971,622,23
5007,651,946,23
5045,720,838,23
5048,424,476,23
5051,654,630,23
5056,1241,893,23
5067,724,596,23
5073,1153,862,23
5078,274,244,23
5083,652,428,23
5088,683,497,23
5105,309,230,23
5145,838,415,23
5147,588,545,23
5149,1518,945,23
5150,669,360,23
5152,1957,1540,23
5173,799,879,23
5176,1006,889,23
5206,594,553,23
5243,2612,1457,23
5245,750,425,23
5247,1343,642,23
5248,2053,1424,23
5250,838,485,23
5251,986,766,23
5255,1299,633,23
5256,1501,825,23
5257,1174,578,23
5258,262,150,23
5367,533,35,23
5368,423,342,23
5369,624,158,23
5371,1513,71,23
5375,453,471,23
5376,518,357,23
5377,654,126,23
5378,603,58,23
5383,1129,185,23
5385,1043,894,23
5387,588,272,23
5392,562,404,23
5393,601,368,23
5395,1211,625,23
5400,1843,93,23
5417,895,197,23
5418,1227,296,23
5419,771,53,23
5420,989,49,23
5423,571,290,23
5426,829,45,23
5428,1480,95,23
5431,1132,206,23
5435,670,634,23
5438,545,530,23
5441,1617,1723,23
5444,770,636,23
5453,803,452,23
5455,1396,591,23
5458,1508,1433,23
5459,806,554,23
5461,309,139,23
5462,1071,498,23
5468,141,93,23
5469,1003,815,23
5472,1260,1027,23
5474,761,487,23
5476,1585,1845,23
5481,415,320,23
5483,828,372,23
5488,776,676,23
5496,1252,244,23
5499,2429,1717,23
5501,717,548,23
5503,1708,905,23
5507,1080,281,23
5509,1473,69,23
5511,558,643,23
5513,570,660,23
5515,807,902,23
5517,171,301,23
5618,1181,1076,23
5621,940,1084,23
5628,593,573,23
5629,549,596,23
5631,809,690,23
5633,798,894,23
5636,521,638,23
5639,470,397,23
5644,478,489,23
5856,910,1222,23
5858,635,982,23
5863,813,982,23
5865,820,937,23
5869,784,1050,23
5872,805,579,23
5873,814,615,23
5874,1017,672,23
5875,469,415,23
5876,956,724,23
15,955,1007,21
17,575,513,21
20,1858,2287,21
23,535,764,21
976,1259,74,21
983,1466,158,21
993,904,223,21
1006,923,245,21
1009,2,1,21
1030,226,21,21
1092,285,240,21
1093,34,124,21
1096,1,4,21
1098,0,5,21
1117,4427,4826,21
1126,1501,1743,21
1130,3636,2779,21
1133,2228,2219,21
1135,5218,5085,21
1137,956,1412,21
1172,2766,2342,21
1177,2520,2279,21
1179,879,1263,21
1181,968,939,21
1194,1482,587,21
1200,291,593,21
1202,704,1064,21
1204,1153,1378,21
1208,1758,1319,21
1222,1041,403,21
1228,799,332,21
1229,140,314,21
1233,43,12,21
1235,65,70,21
1237,794,590,21
1261,372,110,21
1262,1085,1234,21
1276,505,162,21
1279,3751,3214,21
1282,186,39,21
1283,1869,1479,21
1284,665,997,21
1286,3,2,21
1287,1567,1763,21
1313,1452,2541,21
1315,928,1129,21
1317,1579,1409,21
1319,1481,1291,21
1320,2144,2134,21
1328,829,726,21
1329,1643,1721,21
1330,1793,2572,21
1347,210,401,21
1353,121,196,21
1355,807,737,21
1358,751,776,21
1359,2506,2070,21
1361,621,691,21
1362,790,983,21
1364,148,50,21
1367,631,127,21
1369,904,387,21
1372,561,990,21
1374,10,21,21
1383,1104,82,21
1385,1400,439,21
1392,29,35,21
1393,1136,1409,21
1394,1620,1859,21
1396,1537,1486,21
1398,1166,181,21
1399,1638,1497,21
1400,1807,1712,21
1402,441,1481,21
1404,946,47,21
1409,347,32,21
1412,1109,109,21
1414,380,509,21
1431,1085,542,21
1433,927,1683,21
1434,1019,1684,21
1436,212,213,21
1437,808,1026,21
1438,1255,261,21
1439,1299,2799,21
1440,1112,1273,21
1441,0,2,21
1442,1812,250,21
1443,1167,2123,21
1444,1224,2049,21
1445,1935,97,21
1450,239,324,21
1465,1593,2618,21
1466,1032,767,21
1467,1047,81,21
1501,1437,451,21
1506,0,2,21
1510,817,102,21
1741,1082,1956,21
1749,1870,3573,21
1754,1203,2160,21
1778,4649,6699,21
2177,349,1297,21
2737,951,678,21
2739,877,896,21
2758,600,434,21
2761,65,43,21
2762,20,97,21
2763,902,692,21
2789,1128,415,21
2793,205,78,21
2806,200,124,21
2814,532,870,21
2815,1829,2523,21
2816,431,53,21
2817,1511,2207,21
2819,747,1399,21
2824,2255,2758,21
2826,920,659,21
2832,1888,3073,21
2833,2197,3579,21
2836,861,1377,21
2837,732,2171,21
2838,1627,1905,21
2839,1006,1702,21
2840,1656,2950,21
2842,1881,2879,21
2843,2016,3170,21
2844,1963,3465,21
2845,639,981,21
2846,1016,1619,21
2851,1548,3110,21
2852,196,403,21
2854,1714,3303,21
2855,1700,3153,21
2859,721,1489,21
2863,1538,2998,21
2865,1156,2407,21
2866,1622,3382,21
2868,991,1583,21
2997,560,173,21
2999,56,29,21
3000,704,501,21
3004,617,403,21
3005,308,250,21
3006,178,64,21
3007,203,120,21
3008,734,510,21
3010,736,504,21
3043,475,264,21
3045,740,350,21
3050,965,345,21
3376,141,88,21
3382,520,576,21
3384,1,0,21
3385,171,116,21
3393,2,7,21
3396,308,258,21
3398,15,34,21
3399,1224,880,21
3401,198,174,21
3417,75,61,21
3418,1005,910,21
3419,50,58,21
3420,16,23,21
3425,163,189,21
3426,383,251,21
3428,4,0,21
3429,795,806,21
3430,626,647,21
3434,102,115,21
3442,187,238,21
3454,77,75,21
3459,346,443,21
3462,195,278,21
3466,1,0,21
3475,262,301,21
3485,1054,1024,21
3488,615,638,21
3490,68,164,21
3496,1035,1146,21
3500,1119,1143,21
3505,668,727,21
3534,877,804,21
3704,30,41,21
3705,33,79,21
3706,232,258,21
3708,38,30,21
3715,866,957,21
3852,722,820,21
3863,889,1066,21
3865,586,807,21
3866,581,956,21
3872,210,301,21
3875,896,1218,21
3879,767,1231,21
3897,78,155,21
3899,1022,1560,21
3916,297,837,21
3935,687,1172,21
3936,389,585,21
3940,14,29,21
3942,351,959,21
3943,24,87,21
3947,648,964,21
4016,74,114,21
4024,790,166,21
4094,340,508,21
4099,219,310,21
4100,325,425,21
4101,359,587,21
4102,782,1260,21
4111,970,484,21
4116,91,128,21
4117,95,34,21
4119,171,103,21
4128,579,933,21
4133,202,272,21
4137,365,379,21
4140,592,864,21
4162,1324,1246,21
4166,849,1197,21
4167,315,491,21
4168,27,70,21
4184,699,1135,21
4187,163,259,21
4188,641,1093,21
4191,702,607,21
4192,387,592,21
4194,733,937,21
4197,51,129,21
4200,711,1134,21
4203,6,9,21
4206,436,506,21
4211,520,867,21
4212,576,954,21
4213,16,12,21
4214,257,357,21
4215,2,9,21
4216,303,446,21
4218,49,102,21
4221,141,359,21
4228,38,56,21
4230,384,458,21
4239,73,75,21
4242,0,0,21
4251,397,378,21
4254,174,143,21
4259,326,131,21
4280,905,535,21
4283,13,5,21
4295,482,706,21
4300,874,956,21
4304,107,189,21
4497,198,699,21
4499,231,718,21
4583,430,545,21
4590,44,79,21
4599,0,4,21
4600,40,64,21
4602,1,0,21
4603,239,291,21
